FamilyMembers,HouseType,Occupation,IncomeLevel,WorkFromHome,Season,Temperature,Humidity,ACCount,ACHours,FanCount,LightCount,LEDPercentage,Cooler,Geyser,Refrigerator,WashingMachine,LaptopHours,TVHours,PreviousMonthUnits,MonthlyUnits,ElectricityBill,CarbonEmission,EstimatedBaseLoad
3,2BHK,Homemaker,High,Partial,Winter,15.0,46.0,1,0.0,4,8,68.2,1,1,1,1,2.1,3.6,142.5,147.2,562.53,120.73,147.89
4,3BHK,Homemaker,Low,No,Winter,17.8,47.0,1,0.0,6,15,17.5,0,1,1,1,0.8,4.7,196.8,199.4,797.25,163.5,197.38
6,2BHK,Student,Very High,No,Summer,35.5,61.1,2,8.9,6,11,59.3,0,0,1,1,5.9,4.6,980.4,948.8,6964.99,778.03,1118.61
5,1BHK,Retired,High,No,Winter,10.7,48.4,1,0.0,4,9,40.1,0,1,1,1,0.4,4.8,384.4,165.4,644.5,135.66,163.91
4,3BHK,Employed,Very High,Partial,Monsoon,29.9,85.1,1,4.0,6,13,67.1,1,1,1,1,6.3,4.0,392.2,422.0,2486.86,346.03,467.14
2,3BHK,Retired,High,Yes,Winter,8.0,53.5,1,0.0,6,11,57.6,1,1,1,1,3.3,2.6,165.8,149.4,572.39,122.52,163.51
4,2BHK,Employed,Medium,Partial,Summer,38.8,68.7,0,0.0,4,11,37.2,1,1,1,1,6.2,3.3,767.5,256.0,1164.1,209.93,262.86
5,1BHK,Employed,Medium,No,Monsoon,32.2,74.9,0,0.0,3,8,36.7,0,1,1,1,3.5,4.2,398.0,180.0,709.9,147.58,189.06
5,4BHK,Student,Medium,No,Summer,38.4,52.0,1,9.3,8,18,27.0,0,0,1,1,1.7,2.4,760.1,668.9,4585.76,548.51,765.18
1,1BHK,Employed,Medium,Partial,Monsoon,26.5,79.0,1,3.1,3,4,47.6,0,0,1,1,5.1,0.5,1287.5,266.9,1235.16,218.9,290.83
6,2BHK,Homemaker,Low,No,Winter,17.4,50.2,0,0.0,6,13,38.8,0,0,1,1,1.7,3.1,270.3,170.1,665.64,139.52,189.88
3,2BHK,Homemaker,Medium,Yes,Summer,34.9,54.2,0,0.0,4,8,54.6,1,1,1,1,2.6,3.0,205.1,231.9,1007.59,190.19,226.6
5,2BHK,Student,Low,No,Spring,26.1,50.9,0,0.0,7,10,12.2,0,0,1,1,5.5,3.4,290.3,250.0,1124.98,205.0,262.32
3,2BHK,Student,Low,No,Winter,15.2,60.7,0,0.0,5,11,26.1,0,0,1,1,5.9,3.4,154.0,166.6,649.62,136.6,171.91
4,3BHK,Self-Employed,Medium,No,Summer,35.4,61.7,3,9.4,7,15,33.9,0,1,1,1,2.2,2.8,1686.8,1601.0,12508.56,1312.83,1630.37
8,3BHK,Employed,Medium,Partial,Monsoon,31.1,72.5,1,4.1,9,17,35.6,0,0,1,1,5.5,5.1,308.8,540.9,3497.67,443.54,545.7
4,2BHK,Employed,Very High,Partial,Monsoon,27.3,75.6,1,3.2,4,9,69.6,0,1,1,1,5.1,3.8,629.0,323.7,1651.47,265.44,349.47
6,2BHK,Employed,Low,No,Winter,11.7,39.9,1,0.0,5,12,13.2,0,1,1,1,2.3,3.6,203.9,181.8,718.31,149.11,192.77
8,4BHK,Self-Employed,Very High,Yes,Summer,36.6,70.8,2,9.7,9,19,68.3,1,1,1,1,8.9,5.3,594.8,1471.0,11403.23,1206.19,1336.05
7,3BHK,Student,High,No,Spring,26.0,46.0,2,1.9,10,18,55.3,0,1,1,1,4.4,3.8,622.7,515.6,3282.54,422.79,523.59
4,3BHK,Employed,Low,Yes,Summer,40.4,60.5,1,10.0,8,14,12.8,0,1,1,1,8.6,4.3,597.8,861.0,6218.37,706.01,808.08
5,4BHK,Retired,Medium,Yes,Spring,24.6,47.1,2,1.9,8,18,45.7,1,1,1,1,2.5,6.0,702.7,499.4,3144.68,409.49,489.4
4,3BHK,Retired,Low,No,Winter,14.4,53.2,2,0.0,6,16,22.3,0,0,1,1,1.4,6.3,191.7,203.3,821.51,166.71,204.44
4,1BHK,Employed,High,No,Winter,16.2,56.4,1,0.0,3,8,71.0,0,1,1,1,2.0,3.7,458.3,136.7,514.95,112.06,142.95
5,3BHK,Homemaker,High,No,Summer,34.1,59.5,2,8.4,7,16,39.9,0,1,1,1,0.3,1.5,504.8,1254.1,9559.97,1028.37,1079.62
6,2BHK,Retired,High,Yes,Spring,24.5,49.4,1,1.8,5,12,52.3,0,1,1,1,0.9,4.2,350.8,304.4,1487.37,249.61,315.61
2,2BHK,Retired,Medium,No,Winter,19.1,58.3,2,0.0,4,7,27.3,0,0,1,1,0.9,2.3,603.9,143.1,544.03,117.36,132.75
3,2BHK,Homemaker,Medium,Yes,Winter,18.9,49.0,1,0.0,5,8,30.2,1,1,1,1,1.4,3.5,355.3,180.0,709.93,147.59,157.96
3,1BHK,Self-Employed,Medium,Yes,Spring,26.7,50.9,0,0.0,5,10,40.6,0,0,1,1,6.1,5.5,164.2,213.4,887.11,174.99,222.88
4,3BHK,Employed,High,No,Spring,26.6,57.0,2,2.0,7,12,60.7,0,1,1,1,2.8,2.8,504.2,452.9,2749.54,371.37,438.83
4,3BHK,Employed,Low,Yes,Winter,14.2,55.0,1,0.0,6,12,12.1,0,0,1,1,10.1,1.9,519.6,169.7,663.77,139.18,193.5
4,2BHK,Student,Low,Partial,Summer,35.3,69.4,1,8.7,6,13,29.9,0,0,1,1,4.2,3.7,633.4,639.1,4332.34,524.06,677.0
5,3BHK,Employed,Low,No,Monsoon,31.0,74.9,1,4.1,6,14,24.9,0,1,1,1,3.3,5.5,279.3,517.6,3299.28,424.4,464.65
7,2BHK,Self-Employed,Medium,No,Summer,36.6,50.2,1,8.7,6,13,40.9,0,1,1,1,1.0,2.8,700.3,682.8,4704.16,559.93,684.84
2,2BHK,Self-Employed,Low,Yes,Monsoon,31.9,83.8,0,0.0,5,8,18.2,0,0,1,1,8.2,4.2,192.8,181.5,716.78,148.83,220.04
5,3BHK,Homemaker,Medium,Yes,Summer,38.5,57.1,0,0.0,8,15,38.5,0,1,1,1,2.0,5.2,294.1,317.3,1597.47,260.23,316.27
6,4BHK,Student,Low,No,Monsoon,31.2,86.4,2,4.6,8,16,18.6,0,0,1,1,3.8,3.9,813.3,870.4,6298.25,713.71,754.61
8,2BHK,Homemaker,Low,No,Monsoon,28.7,87.0,1,3.8,6,16,23.6,0,1,1,1,2.1,6.7,683.2,466.5,2865.4,382.54,475.7
6,3BHK,Student,Medium,No,Summer,41.3,59.8,1,10.2,7,15,53.6,1,1,1,1,4.1,5.0,927.6,871.5,6307.61,714.62,842.6
4,2BHK,Student,High,Yes,Summer,38.3,60.6,1,9.3,4,10,73.1,0,1,1,1,10.8,2.6,301.6,620.9,4177.92,509.16,663.89
3,1BHK,Student,Medium,No,Summer,35.3,55.9,1,8.3,2,7,37.1,1,1,1,1,6.0,3.4,714.7,636.5,4310.4,521.94,596.94
3,4BHK,Retired,Medium,No,Monsoon,31.9,85.0,1,4.5,8,18,41.1,1,1,1,1,4.0,4.1,568.4,497.4,3128.24,407.9,543.82
5,3BHK,Student,High,Yes,Summer,38.1,57.5,1,9.2,7,17,58.9,1,1,1,1,6.0,4.4,706.4,686.8,4737.71,563.17,783.32
8,3BHK,Employed,Low,Partial,Winter,14.1,49.5,2,0.0,7,16,21.2,0,1,1,1,4.2,4.8,265.7,240.7,1064.44,197.36,242.16
6,1BHK,Student,Low,No,Summer,36.1,53.9,1,8.6,4,11,23.4,0,1,1,1,5.5,3.5,367.2,579.5,3825.67,475.18,644.51
4,3BHK,Self-Employed,High,No,Spring,25.1,51.6,1,1.8,6,14,47.0,0,1,1,1,2.6,4.1,192.8,303.6,1481.02,248.99,330.81
4,2BHK,Self-Employed,Very High,No,Winter,22.0,49.7,1,0.0,7,10,77.1,0,1,1,1,6.1,2.5,410.2,164.2,638.98,134.66,176.89
3,1BHK,Homemaker,Medium,Partial,Monsoon,28.9,77.8,0,0.0,2,6,34.8,1,1,1,1,2.0,3.7,168.3,174.1,683.28,142.73,177.14
6,3BHK,Employed,High,Yes,Summer,38.4,50.8,1,9.3,7,14,63.4,1,1,1,1,13.1,2.8,764.2,793.7,5646.12,650.8,792.94
8,1BHK,Employed,Medium,No,Monsoon,29.6,87.5,0,0.0,6,10,49.7,0,1,1,1,2.4,5.6,317.3,258.0,1177.25,211.59,260.13
5,2BHK,Employed,Very High,No,Summer,35.1,57.5,2,8.7,5,12,77.5,0,1,1,1,4.5,3.6,505.1,1092.7,8187.57,895.98,1067.75
6,2BHK,Employed,High,No,Winter,21.1,54.3,1,0.0,7,13,52.7,1,1,1,1,6.1,4.7,196.9,235.2,1028.93,192.88,214.79
3,3BHK,Self-Employed,High,No,Spring,28.8,49.7,1,2.3,6,12,60.6,0,1,1,1,6.2,3.0,327.8,314.4,1572.23,257.79,344.49
6,2BHK,Self-Employed,Low,Partial,Monsoon,28.4,90.1,1,3.7,5,13,23.9,0,1,1,1,6.7,2.1,464.1,411.3,2396.12,337.27,421.14
3,3BHK,Homemaker,Medium,Partial,Monsoon,31.7,78.5,2,4.6,7,11,37.5,1,1,1,1,0.8,2.2,646.5,645.6,4387.77,529.41,716.88
4,1BHK,Student,Medium,No,Winter,16.6,43.6,1,0.0,5,6,45.6,0,1,1,1,6.3,1.8,135.9,149.0,570.31,122.15,154.97
5,3BHK,Homemaker,Low,Partial,Summer,40.4,68.8,0,0.0,7,17,18.8,0,0,1,1,1.8,5.0,285.1,304.0,1483.93,249.27,312.68
7,2BHK,Retired,Very High,Partial,Spring,31.4,55.7,1,2.8,8,12,78.9,1,1,1,1,0.3,4.2,281.5,410.1,2385.62,336.26,421.81
7,3BHK,Employed,Medium,No,Monsoon,32.5,87.7,1,4.7,9,15,30.0,0,1,1,1,2.6,3.8,755.3,516.8,3293.15,423.81,555.96
3,4BHK,Employed,Low,No,Monsoon,33.1,82.0,0,0.0,8,15,9.8,0,0,1,1,3.7,2.7,780.6,296.4,1426.75,243.07,292.12
7,3BHK,Employed,Medium,No,Monsoon,31.3,76.1,0,0.0,8,15,30.9,0,1,1,1,1.6,2.7,375.5,275.9,1293.57,226.27,303.44
5,2BHK,Homemaker,Very High,No,Winter,13.1,44.0,1,0.0,7,18,82.1,1,1,1,1,2.3,3.7,194.6,220.0,929.87,180.38,202.62
7,2BHK,Homemaker,Low,No,Summer,35.2,45.0,0,0.0,7,12,26.8,0,0,1,1,1.8,5.0,261.4,297.6,1434.11,244.0,292.14
2,2BHK,Employed,Medium,No,Monsoon,31.4,79.8,1,4.3,4,9,41.3,0,1,1,1,2.6,2.8,383.2,375.3,2090.35,307.78,391.87
3,4BHK,Student,Medium,Yes,Winter,19.2,43.1,0,0.0,10,14,30.5,1,1,1,1,6.0,2.5,198.6,220.6,933.64,180.86,215.48
7,4BHK,Student,Low,Yes,Monsoon,31.1,81.0,0,0.0,9,17,25.6,0,1,1,1,6.7,6.0,354.8,324.2,1655.36,265.81,352.56
4,3BHK,Student,Medium,Yes,Monsoon,29.0,82.5,0,0.0,6,13,39.8,0,1,1,1,7.6,3.2,291.0,236.2,1035.55,193.72,250.93
6,3BHK,Employed,Very High,Yes,Summer,37.2,74.3,1,9.6,6,13,77.6,1,1,1,1,10.1,2.9,821.4,808.6,5773.34,663.08,771.51
5,3BHK,Employed,Low,Partial,Spring,23.9,53.0,1,1.8,6,14,24.0,0,0,1,1,8.1,3.1,388.1,370.9,2052.93,304.17,349.25
3,3BHK,Homemaker,Low,Yes,Spring,25.3,53.2,2,1.9,5,13,11.1,0,0,1,1,2.9,4.4,376.8,416.4,2439.77,341.48,410.72
2,2BHK,Homemaker,Medium,Partial,Monsoon,31.2,75.9,2,4.4,3,8,37.8,0,1,1,1,1.7,3.1,538.7,613.9,4118.01,503.38,587.31
5,1BHK,Retired,High,No,Summer,35.5,67.2,1,8.7,4,7,51.0,0,1,1,1,0.3,2.7,522.5,512.0,3251.88,419.83,610.61
6,4BHK,Self-Employed,High,No,Monsoon,30.3,77.2,2,4.2,9,17,63.6,1,1,1,1,2.2,4.0,866.8,856.4,6179.75,702.28,746.29
6,4BHK,Self-Employed,High,Yes,Winter,13.4,51.9,1,0.0,8,17,63.9,1,0,1,1,10.1,2.5,228.7,252.7,1142.77,207.24,226.88
4,1BHK,Employed,High,Yes,Spring,27.0,54.9,0,0.0,3,7,57.2,1,1,1,1,9.9,4.4,183.9,194.9,776.89,159.79,192.12
4,3BHK,Employed,Medium,Partial,Summer,41.0,46.4,1,10.1,6,13,41.6,0,1,1,1,4.5,2.9,1339.5,651.5,4437.65,534.22,749.77
5,2BHK,Homemaker,Medium,Yes,Winter,18.6,55.9,1,0.0,6,12,41.7,0,1,1,1,3.0,4.6,219.3,170.4,666.85,139.74,191.24
5,2BHK,Self-Employed,High,No,Summer,40.9,74.2,1,10.8,5,13,67.1,0,0,1,1,7.1,3.6,736.7,728.7,5093.97,597.54,769.84
4,1BHK,Homemaker,Medium,No,Monsoon,30.0,80.9,0,0.0,3,6,43.3,0,0,1,1,1.4,4.9,180.5,189.8,753.9,155.6,172.55
3,1BHK,Student,Medium,No,Winter,22.0,46.7,0,0.0,3,6,50.6,0,0,1,1,5.9,1.5,140.3,121.8,448.2,99.89,132.5
4,1BHK,Employed,Medium,Yes,Winter,17.6,36.4,0,0.0,6,7,39.6,1,0,1,1,9.7,3.5,213.3,189.9,754.34,155.68,179.84
3,4BHK,Retired,High,No,Monsoon,30.3,80.4,3,4.5,8,17,53.3,0,0,1,1,0.0,4.3,1087.5,802.2,5719.12,657.84,926.0
6,1BHK,Employed,Very High,Yes,Monsoon,30.2,81.4,1,4.0,5,12,52.6,1,1,1,1,8.0,3.6,404.1,503.8,3182.68,413.15,464.69
2,2BHK,Homemaker,High,No,Summer,36.9,54.9,1,8.8,5,8,57.2,1,0,1,1,1.1,1.4,802.9,676.1,4646.9,554.41,658.65
4,4BHK,Self-Employed,Low,No,Summer,40.1,61.1,0,0.0,7,15,20.4,0,0,1,1,1.9,2.3,335.6,309.6,1531.2,253.83,287.65
2,2BHK,Student,High,No,Summer,32.0,57.5,1,7.3,3,9,58.9,0,0,1,1,4.3,2.2,586.8,548.0,3557.75,449.34,517.51
4,3BHK,Student,High,No,Monsoon,29.1,76.6,1,3.7,7,13,59.3,0,0,1,1,2.5,4.1,852.4,408.2,2369.69,334.72,433.18
7,3BHK,Self-Employed,Medium,No,Spring,22.5,51.5,1,1.8,7,18,34.9,1,1,1,1,3.6,5.3,492.2,387.4,2193.03,317.68,394.41
1,2BHK,Retired,Medium,Yes,Summer,36.9,56.1,1,8.8,3,8,26.0,0,0,1,0,0.5,5.0,700.8,572.2,3763.44,469.18,581.91
3,1BHK,Employed,Low,Yes,Summer,36.2,55.5,0,0.0,2,7,26.4,0,0,1,1,10.8,2.2,225.0,153.0,588.49,125.46,168.9
3,2BHK,Employed,High,Yes,Summer,39.4,54.8,2,10.2,5,10,47.5,0,1,1,1,7.2,2.5,484.2,1303.6,9980.27,1068.92,1209.45
2,4BHK,Self-Employed,Low,Yes,Monsoon,30.6,81.2,1,4.1,7,13,13.3,0,1,1,1,7.3,3.2,503.8,475.6,2942.29,389.96,461.07
8,3BHK,Employed,Very High,No,Summer,35.9,65.6,1,8.8,7,15,61.3,1,0,1,1,0.5,4.9,389.1,736.8,5162.98,604.19,757.12
7,2BHK,Employed,Low,Yes,Summer,38.5,54.9,1,9.3,6,11,9.3,0,0,1,1,8.9,4.7,803.8,827.4,5932.6,678.44,739.51
3,4BHK,Homemaker,High,No,Winter,15.7,39.3,1,0.0,7,15,57.7,0,1,1,1,1.3,2.0,492.3,201.8,811.51,165.45,177.09
2,1BHK,Student,Medium,No,Summer,39.7,50.1,0,0.0,3,6,40.0,0,1,1,1,4.7,3.4,195.2,170.4,666.63,139.7,173.68
4,1BHK,Student,High,Yes,Summer,34.3,58.1,1,8.0,4,8,48.0,0,1,1,1,6.4,4.2,309.0,685.1,4723.53,561.8,592.17
6,2BHK,Self-Employed,Low,Partial,Monsoon,30.3,81.4,0,0.0,5,12,24.4,0,0,1,1,8.9,3.9,229.9,243.0,1079.48,199.26,253.01
4,2BHK,Student,Low,No,Spring,27.0,51.5,0,0.0,4,11,9.8,0,0,1,1,2.8,3.4,260.4,217.2,911.73,178.1,206.96
3,2BHK,Employed,High,No,Winter,18.1,56.2,1,0.0,5,11,51.0,0,1,1,1,2.7,3.1,364.4,166.3,648.4,136.38,161.26
3,3BHK,Student,High,Yes,Spring,29.2,43.7,1,2.4,6,11,54.3,0,1,1,1,5.9,2.4,347.6,366.7,2016.98,300.7,345.65
4,2BHK,Employed,Very High,No,Monsoon,29.2,80.2,1,3.8,4,10,67.3,0,1,1,1,1.1,3.1,641.9,382.0,2146.66,313.21,372.14
2,3BHK,Student,High,Yes,Winter,13.6,52.6,2,0.0,7,14,41.5,0,0,1,1,8.5,1.7,177.6,173.4,680.49,142.22,184.06
4,3BHK,Homemaker,Low,Yes,Monsoon,33.1,79.2,1,4.7,6,14,18.0,0,0,1,1,1.3,3.2,458.9,480.1,2981.18,393.71,479.78
7,1BHK,Retired,Very High,Partial,Winter,16.5,53.3,1,0.0,5,11,75.9,1,1,1,1,2.0,5.5,183.3,169.7,663.81,139.18,190.4
2,1BHK,Homemaker,Medium,Yes,Winter,14.3,53.7,0,0.0,2,7,18.0,1,1,1,1,1.7,1.8,135.9,131.9,493.69,108.18,125.43
6,2BHK,Employed,Low,Yes,Summer,39.6,60.6,1,9.7,5,10,25.1,0,1,1,1,8.4,4.5,676.5,625.0,4212.49,512.5,726.65
5,4BHK,Employed,Medium,No,Winter,9.0,52.5,2,0.0,8,19,41.0,0,1,1,1,1.0,3.4,220.7,212.6,881.69,174.3,219.56
5,2BHK,Employed,Low,Partial,Summer,36.7,66.1,0,0.0,6,15,8.8,0,1,1,1,6.7,4.5,262.5,277.3,1302.41,227.38,289.79
6,1BHK,Self-Employed,Medium,No,Winter,16.2,53.8,1,0.0,4,9,49.4,1,0,1,1,1.0,3.3,214.5,160.6,622.84,131.72,163.53
2,1BHK,Retired,Low,No,Summer,35.5,49.8,0,0.0,2,5,22.8,0,0,1,1,0.1,5.2,168.6,143.2,544.47,117.44,147.11
3,1BHK,Employed,Medium,No,Winter,11.5,59.0,1,0.0,5,7,43.5,0,1,1,1,2.8,2.3,367.6,154.1,593.54,126.38,147.78
5,3BHK,Self-Employed,High,Yes,Spring,29.1,46.3,2,2.5,6,16,68.3,1,0,1,1,9.8,3.5,227.1,462.2,2828.93,379.03,507.03
5,3BHK,Student,Medium,Yes,Monsoon,28.2,82.7,1,3.6,7,15,45.8,0,0,1,1,6.5,3.3,628.9,464.0,2844.34,380.51,447.14
3,3BHK,Employed,Very High,No,Summer,37.3,52.0,1,9.0,7,13,74.8,1,1,1,1,1.8,2.4,1497.8,713.2,4962.61,584.86,727.72
5,2BHK,Employed,Low,No,Spring,25.9,48.2,1,1.8,6,11,27.0,0,0,1,1,0.6,1.9,371.6,320.6,1624.73,262.86,317.75
2,2BHK,Student,High,Yes,Summer,37.7,55.0,2,9.6,4,9,58.5,0,1,1,1,6.1,0.5,1155.4,1289.9,9864.05,1057.71,1110.58
5,2BHK,Homemaker,Medium,No,Spring,22.4,48.5,2,1.9,5,13,38.7,0,1,1,1,1.6,5.6,414.8,397.2,2276.54,325.74,419.15
5,1BHK,Student,Medium,No,Winter,18.2,48.2,1,0.0,4,9,22.2,1,0,1,1,4.3,2.5,203.9,170.9,669.07,140.14,166.92
3,4BHK,Homemaker,High,Yes,Monsoon,30.0,79.5,2,4.2,8,16,42.1,0,1,1,1,3.8,2.9,1073.4,738.4,5176.0,605.45,683.53
5,2BHK,Self-Employed,High,No,Monsoon,27.4,78.3,1,3.3,6,10,45.6,0,1,1,1,1.0,5.1,286.3,368.2,2029.99,301.95,395.77
5,2BHK,Employed,Low,Yes,Monsoon,31.8,78.4,0,0.0,8,13,22.3,0,1,1,1,7.9,3.8,278.9,306.8,1508.05,251.6,303.91
7,1BHK,Homemaker,Low,Partial,Summer,34.7,65.8,0,0.0,5,11,20.7,0,1,1,1,2.7,2.2,255.5,208.4,854.67,170.9,244.05
2,2BHK,Homemaker,Low,No,Summer,34.3,68.4,0,0.0,4,9,21.9,0,1,1,1,1.5,3.2,189.2,162.5,631.34,133.27,191.2
8,2BHK,Homemaker,Medium,No,Monsoon,29.9,87.3,0,0.0,6,14,34.7,0,1,1,1,1.5,1.1,347.8,249.4,1120.85,204.48,261.32
4,3BHK,Student,High,No,Spring,28.2,46.6,1,2.2,6,12,58.1,0,1,1,1,6.8,3.9,317.8,334.6,1743.83,274.35,349.4
6,2BHK,Retired,Medium,Yes,Monsoon,28.1,88.0,1,3.6,6,16,34.2,1,0,1,1,3.0,3.9,460.8,477.8,2961.49,391.81,467.9
6,2BHK,Homemaker,High,No,Monsoon,26.8,82.5,2,3.4,8,12,63.3,0,0,1,1,1.9,4.4,1365.2,549.7,3572.83,450.79,602.69
7,4BHK,Employed,Medium,Partial,Winter,9.2,45.0,2,0.0,10,18,41.1,1,1,1,1,6.2,4.5,246.8,262.5,1206.06,215.23,261.64
5,3BHK,Employed,High,Yes,Monsoon,32.4,79.1,2,4.8,7,15,60.9,0,1,1,1,8.7,4.6,1208.1,791.4,5626.72,648.93,749.48
6,2BHK,Employed,Medium,No,Spring,29.0,57.3,1,2.3,6,11,42.0,0,1,1,1,2.7,6.0,307.7,365.1,2003.43,299.39,367.02
7,2BHK,Employed,Low,Partial,Winter,13.2,55.4,1,0.0,7,13,33.2,0,1,1,1,5.0,4.6,223.6,218.0,917.09,178.77,220.21
4,2BHK,Self-Employed,Medium,Yes,Spring,27.6,49.1,0,0.0,4,12,46.4,1,0,1,1,8.6,4.6,246.6,198.4,792.64,162.66,222.45
2,1BHK,Homemaker,Medium,Yes,Winter,14.4,52.8,1,0.0,2,6,39.7,0,0,1,1,2.3,3.4,110.9,130.9,488.98,107.32,122.34
3,4BHK,Student,Medium,Partial,Summer,32.0,52.4,0,0.0,9,14,32.3,1,1,1,1,6.2,2.7,312.5,358.3,1945.85,293.83,334.7
5,4BHK,Retired,High,No,Spring,27.6,46.2,1,2.1,9,17,58.2,1,0,1,1,0.6,1.0,428.2,433.8,2587.15,355.7,392.63
4,2BHK,Self-Employed,Medium,No,Spring,29.0,46.7,1,2.3,5,11,26.2,1,1,1,1,3.5,3.0,175.4,337.3,1766.79,276.56,336.31
3,1BHK,Employed,Very High,No,Summer,39.0,62.3,0,0.0,3,10,67.2,1,1,1,1,0.5,3.1,213.8,209.7,862.8,171.92,217.51
7,1BHK,Employed,Low,Partial,Spring,27.1,43.1,1,2.0,4,8,18.2,0,0,1,1,6.3,2.3,317.1,299.4,1446.09,245.51,308.65
6,2BHK,Employed,Medium,Yes,Spring,23.9,52.8,1,1.8,5,10,57.5,1,1,1,1,6.3,4.4,356.6,357.2,1936.0,292.88,323.19
1,3BHK,Employed,Very High,Partial,Winter,10.6,51.7,2,0.0,6,13,61.0,0,1,1,0,5.7,2.4,811.3,147.5,563.6,120.92,150.85
3,1BHK,Employed,High,Yes,Winter,15.7,65.0,0,0.0,3,5,65.1,0,0,1,1,9.7,3.2,134.3,140.6,532.77,115.3,142.38
1,1BHK,Student,Low,Yes,Summer,39.8,60.8,0,0.0,3,4,13.8,0,0,1,1,8.7,0.5,165.8,160.2,620.83,131.35,162.22
8,3BHK,Employed,High,No,Winter,10.0,52.1,2,0.0,8,18,56.6,1,1,1,1,2.4,4.8,225.6,263.0,1209.56,215.67,243.05
3,2BHK,Self-Employed,High,Partial,Monsoon,30.9,84.5,1,4.3,6,10,66.0,0,1,1,1,6.0,2.9,407.9,410.7,2391.21,336.8,436.62
2,3BHK,Employed,Medium,No,Winter,8.0,54.4,0,0.0,6,14,27.1,0,0,1,1,3.0,0.5,158.4,165.6,645.21,135.79,165.33
5,2BHK,Retired,Medium,Yes,Monsoon,30.8,86.5,0,0.0,6,12,33.8,1,0,1,1,1.5,6.9,279.3,296.1,1424.76,242.82,289.05
6,2BHK,Homemaker,Medium,Partial,Winter,13.7,53.8,1,0.0,7,13,50.3,0,0,1,1,2.1,6.1,185.9,214.7,895.45,176.04,205.37
5,2BHK,Employed,High,No,Summer,33.8,50.2,2,8.3,6,13,52.6,0,1,1,1,3.0,2.1,525.6,1174.1,8880.09,962.79,1045.67
5,2BHK,Student,Very High,Partial,Monsoon,30.2,72.6,1,3.9,6,12,82.5,1,1,1,1,5.8,3.4,407.9,428.4,2541.0,351.25,458.98
5,3BHK,Employed,Low,Yes,Monsoon,32.4,79.3,0,0.0,7,17,30.9,0,1,1,1,7.8,1.7,315.6,302.9,1475.05,248.42,291.94
3,4BHK,Homemaker,Medium,Yes,Spring,22.0,52.0,0,0.0,7,15,45.4,1,1,1,1,1.4,2.4,206.8,283.7,1343.85,232.61,252.7
5,2BHK,Employed,High,Partial,Spring,31.1,53.2,2,2.9,5,13,66.2,1,1,1,1,6.2,1.1,525.5,492.6,3087.16,403.94,508.92
3,3BHK,Employed,Medium,Yes,Monsoon,27.4,76.6,1,3.3,6,14,50.4,0,1,1,1,9.4,2.1,476.9,374.6,2084.37,307.2,401.63
4,2BHK,Retired,Low,No,Summer,38.9,54.6,1,9.5,6,11,9.1,0,0,1,1,1.1,6.4,546.5,687.1,4740.66,563.45,723.18
6,1BHK,Homemaker,Medium,No,Monsoon,34.0,82.5,0,0.0,4,11,37.4,0,1,1,1,0.5,5.0,214.7,208.2,853.31,170.73,221.51
6,3BHK,Homemaker,Medium,Yes,Monsoon,27.7,86.8,2,3.7,7,14,29.2,0,0,1,1,0.8,3.3,686.9,697.3,4827.05,571.79,624.87
6,2BHK,Student,Low,No,Summer,39.8,61.5,1,9.8,6,11,14.3,0,1,1,1,5.1,4.0,1235.0,769.1,5437.34,630.66,749.28
1,4BHK,Student,Medium,No,Winter,14.0,41.7,1,0.0,7,14,14.9,0,1,1,0,3.2,3.0,186.8,158.1,611.62,129.67,167.23
6,1BHK,Retired,Very High,Yes,Spring,28.1,55.1,1,2.2,3,8,75.2,1,1,1,1,0.8,3.1,294.3,304.4,1487.14,249.58,284.76
8,2BHK,Employed,Medium,No,Winter,13.5,52.1,1,0.0,6,14,37.7,1,0,1,1,4.5,5.0,206.4,223.2,951.12,183.06,222.1
6,3BHK,Self-Employed,Medium,Partial,Summer,37.3,64.5,1,9.2,6,14,32.7,0,0,1,1,5.2,2.9,844.6,763.8,5392.08,626.29,718.43
3,3BHK,Homemaker,Medium,Partial,Spring,22.1,53.6,1,1.8,7,14,34.7,1,1,1,1,2.4,3.1,355.8,317.9,1602.3,260.69,343.4
1,4BHK,Homemaker,Medium,Yes,Spring,24.6,56.7,0,0.0,7,15,32.4,0,1,1,0,1.7,4.2,242.5,259.2,1184.64,212.52,235.41
4,3BHK,Retired,Low,No,Monsoon,32.1,77.1,0,0.0,7,14,35.5,0,0,1,1,1.0,5.3,280.6,264.4,1218.52,216.8,272.52
7,2BHK,Employed,High,Partial,Spring,29.2,53.4,2,2.5,6,16,54.2,0,1,1,1,5.1,5.0,188.9,545.7,3538.14,447.44,518.06
3,1BHK,Retired,Low,No,Summer,40.7,59.3,0,0.0,3,6,5.0,0,1,1,1,0.9,4.8,160.0,158.3,612.56,129.84,180.63
7,1BHK,Retired,Low,Partial,Summer,34.0,60.6,0,0.0,5,11,14.2,0,0,1,1,0.2,8.6,302.5,240.7,1064.82,197.41,262.75
6,4BHK,Employed,Medium,No,Winter,16.4,56.3,1,0.0,8,20,40.7,0,1,1,1,0.5,2.2,529.0,214.7,895.78,176.08,225.02
8,3BHK,Homemaker,High,Yes,Summer,34.9,70.2,2,9.1,7,16,53.6,1,1,1,1,1.7,4.7,1493.5,1037.4,7717.9,850.67,1213.38
